16.4709 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
17.6328 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000017B7AF22400>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000017B7AF223A0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000017B7AF221F0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000017B7B22F220>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
17.6330 	EXP 	window1: mouseVisible = True
17.6331 	EXP 	window1: backgroundImage = ''
17.6331 	EXP 	window1: backgroundFit = 'none'
17.6379 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
17.6380 	EXP 	window1: recordFrameIntervals = False
17.7984 	EXP 	window1: recordFrameIntervals = True
17.9823 	EXP 	Screen (0) actual frame rate measured at 59.98Hz
17.9824 	EXP 	window1: recordFrameIntervals = False
17.9826 	EXP 	window1: mouseVisible = False
21.6435 	EXP 	final_final_task: status = STARTED
21.6443 	EXP 	window1: mouseVisible = True
21.8357 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
21.8359 	EXP 	window1: mouseVisible = True
21.9521 	EXP 	Created text_14 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_14', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
21.9523 	EXP 	window1: mouseVisible = True
21.9697 	EXP 	Created text_15 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_15', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
22.3453 	EXP 	Sound sound_14 set volume 1.000
22.3457 	EXP 	window1: mouseVisible = True
22.3488 	EXP 	Created ct1_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([ 0.2706,  1.    , -0.5451]), fillColorSpace='rgb', fillRGB=array([ 0.2706,  1.    , -0.5451]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='ct1_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
22.3489 	EXP 	window1: mouseVisible = True
22.3511 	EXP 	Created ct2_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, draggable=False, fillColor=array([ 0.2706,  1.    , -0.5451]), fillColorSpace='rgb', fillRGB=array([ 0.2706,  1.    , -0.5451]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='ct2_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
22.3512 	EXP 	window1: mouseVisible = True
22.3532 	EXP 	Created ct3_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([ 0.2706,  1.    , -0.5451]), fillColorSpace='rgb', fillRGB=array([ 0.2706,  1.    , -0.5451]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='ct3_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
22.3533 	EXP 	window1: mouseVisible = True
22.3551 	EXP 	Created ct4_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([ 0.2706,  1.    , -0.5451]), fillColorSpace='rgb', fillRGB=array([ 0.2706,  1.    , -0.5451]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='ct4_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
22.3552 	EXP 	window1: mouseVisible = True
22.3571 	EXP 	Created ct5_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-6.0, draggable=False, fillColor=array([ 0.2706,  1.    , -0.5451]), fillColorSpace='rgb', fillRGB=array([ 0.2706,  1.    , -0.5451]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='ct5_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
22.3911 	EXP 	window1: mouseVisible = True
22.3916 	EXP 	window1: mouseVisible = True
22.3975 	EXP 	window1: mouseVisible = True
22.3978 	EXP 	window1: mouseVisible = True
22.3990 	EXP 	window1: mouseVisible = True
22.3998 	EXP 	window1: mouseVisible = True
22.4135 	EXP 	window1: mouseVisible = True
22.4139 	EXP 	window1: mouseVisible = True
22.4152 	EXP 	window1: mouseVisible = True
22.4159 	EXP 	window1: mouseVisible = True
22.4252 	EXP 	window1: mouseVisible = True
22.4254 	EXP 	window1: mouseVisible = True
22.4260 	EXP 	window1: mouseVisible = True
22.4265 	EXP 	window1: mouseVisible = True
22.4395 	EXP 	window1: mouseVisible = True
22.4398 	EXP 	window1: mouseVisible = True
22.4405 	EXP 	window1: mouseVisible = True
22.4410 	EXP 	window1: mouseVisible = True
22.4461 	EXP 	window1: mouseVisible = True
22.4462 	EXP 	window1: mouseVisible = True
22.4469 	EXP 	window1: mouseVisible = True
22.4476 	EXP 	window1: mouseVisible = True
22.4649 	EXP 	window1: mouseVisible = True
22.4651 	EXP 	window1: mouseVisible = True
22.4658 	EXP 	window1: mouseVisible = True
22.4663 	EXP 	window1: mouseVisible = True
22.4716 	EXP 	window1: mouseVisible = True
22.4718 	EXP 	window1: mouseVisible = True
22.4723 	EXP 	window1: mouseVisible = True
22.4727 	EXP 	window1: mouseVisible = True
22.4881 	EXP 	window1: mouseVisible = True
22.4883 	EXP 	window1: mouseVisible = True
22.4887 	EXP 	window1: mouseVisible = True
22.4892 	EXP 	window1: mouseVisible = True
22.4945 	EXP 	window1: mouseVisible = True
22.4947 	EXP 	window1: mouseVisible = True
22.4954 	EXP 	window1: mouseVisible = True
22.4961 	EXP 	window1: mouseVisible = True
22.5144 	EXP 	window1: mouseVisible = True
22.5146 	EXP 	window1: mouseVisible = True
22.5153 	EXP 	window1: mouseVisible = True
22.5159 	EXP 	window1: mouseVisible = True
22.5214 	EXP 	window1: mouseVisible = True
22.5215 	EXP 	window1: mouseVisible = True
22.5220 	EXP 	window1: mouseVisible = True
22.5225 	EXP 	window1: mouseVisible = True
22.5454 	EXP 	window1: mouseVisible = True
22.5457 	EXP 	window1: mouseVisible = True
22.5465 	EXP 	window1: mouseVisible = True
22.5472 	EXP 	window1: mouseVisible = True
22.5529 	EXP 	window1: mouseVisible = True
22.5530 	EXP 	window1: mouseVisible = True
22.5535 	EXP 	window1: mouseVisible = True
22.5540 	EXP 	window1: mouseVisible = True
22.5779 	EXP 	window1: mouseVisible = True
22.5782 	EXP 	window1: mouseVisible = True
22.5790 	EXP 	window1: mouseVisible = True
22.5797 	EXP 	window1: mouseVisible = True
22.5853 	EXP 	window1: mouseVisible = True
22.5854 	EXP 	window1: mouseVisible = True
22.5859 	EXP 	window1: mouseVisible = True
22.5864 	EXP 	window1: mouseVisible = True
22.6134 	EXP 	window1: mouseVisible = True
22.6137 	EXP 	window1: mouseVisible = True
22.6144 	EXP 	window1: mouseVisible = True
22.6152 	EXP 	window1: mouseVisible = True
22.6244 	EXP 	window1: mouseVisible = True
22.6246 	EXP 	window1: mouseVisible = True
22.6255 	EXP 	window1: mouseVisible = True
22.6263 	EXP 	window1: mouseVisible = True
22.6566 	EXP 	window1: mouseVisible = True
22.6568 	EXP 	window1: mouseVisible = True
22.6574 	EXP 	window1: mouseVisible = True
22.6578 	EXP 	window1: mouseVisible = True
22.6632 	EXP 	window1: mouseVisible = True
22.6633 	EXP 	window1: mouseVisible = True
22.6640 	EXP 	window1: mouseVisible = True
22.6644 	EXP 	window1: mouseVisible = True
22.6860 	EXP 	window1: mouseVisible = True
22.6862 	EXP 	window1: mouseVisible = True
22.6870 	EXP 	window1: mouseVisible = True
22.6875 	EXP 	window1: mouseVisible = True
22.6959 	EXP 	window1: mouseVisible = True
22.6994 	EXP 	window1: mouseVisible = True
22.8087 	EXP 	Created slider_1 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=0, fillColor=None, flip=False, font='Open Sans', granularity=1.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=[1, 2, 3, 4, 5, 6, 7, 8, 9, 10], lineColor=None, markerColor=None, name='slider_1', opacity=None, ori=0.0, pos=array([ 0. , -0.2]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='slider', styleTweaks=[], ticks=array([ 1,  2,  3,  4,  5,  6,  7,  8,  9, 10]), units='height', win=Window(...))
22.8089 	EXP 	window1: mouseVisible = True
22.8235 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
22.9109 	EXP 	Sound sound_14 set volume 1.000
22.9112 	EXP 	window1: mouseVisible = True
22.9130 	EXP 	Created ct1_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([ 0.2706,  1.    , -0.5451]), fillColorSpace='rgb', fillRGB=array([ 0.2706,  1.    , -0.5451]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='ct1_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
22.9132 	EXP 	window1: mouseVisible = True
22.9149 	EXP 	Created ct2_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, draggable=False, fillColor=array([ 0.2706,  1.    , -0.5451]), fillColorSpace='rgb', fillRGB=array([ 0.2706,  1.    , -0.5451]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='ct2_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
22.9150 	EXP 	window1: mouseVisible = True
22.9163 	EXP 	Created ct3_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([ 0.2706,  1.    , -0.5451]), fillColorSpace='rgb', fillRGB=array([ 0.2706,  1.    , -0.5451]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='ct3_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
22.9164 	EXP 	window1: mouseVisible = True
22.9178 	EXP 	Created ct4_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([ 0.2706,  1.    , -0.5451]), fillColorSpace='rgb', fillRGB=array([ 0.2706,  1.    , -0.5451]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='ct4_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
22.9179 	EXP 	window1: mouseVisible = True
22.9197 	EXP 	Created ct5_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-6.0, draggable=False, fillColor=array([ 0.2706,  1.    , -0.5451]), fillColorSpace='rgb', fillRGB=array([ 0.2706,  1.    , -0.5451]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='ct5_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
22.9228 	EXP 	window1: mouseVisible = True
22.9232 	EXP 	window1: mouseVisible = True
22.9251 	EXP 	window1: mouseVisible = True
22.9252 	EXP 	window1: mouseVisible = True
22.9263 	EXP 	window1: mouseVisible = True
22.9272 	EXP 	window1: mouseVisible = True
22.9354 	EXP 	window1: mouseVisible = True
22.9357 	EXP 	window1: mouseVisible = True
22.9363 	EXP 	window1: mouseVisible = True
22.9372 	EXP 	window1: mouseVisible = True
22.9456 	EXP 	window1: mouseVisible = True
22.9459 	EXP 	window1: mouseVisible = True
22.9465 	EXP 	window1: mouseVisible = True
22.9474 	EXP 	window1: mouseVisible = True
22.9554 	EXP 	window1: mouseVisible = True
22.9557 	EXP 	window1: mouseVisible = True
22.9564 	EXP 	window1: mouseVisible = True
22.9571 	EXP 	window1: mouseVisible = True
22.9629 	EXP 	window1: mouseVisible = True
22.9630 	EXP 	window1: mouseVisible = True
22.9637 	EXP 	window1: mouseVisible = True
22.9644 	EXP 	window1: mouseVisible = True
