47.0824 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
48.2279 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001759AC60C70>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001759AC60C10>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001759AC60A60>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000175A5ABD6A0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
48.2280 	EXP 	window1: mouseVisible = True
48.2280 	EXP 	window1: backgroundImage = ''
48.2281 	EXP 	window1: backgroundFit = 'none'
48.2321 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
48.2322 	EXP 	window1: recordFrameIntervals = False
48.3937 	EXP 	window1: recordFrameIntervals = True
48.5777 	EXP 	Screen (0) actual frame rate measured at 60.03Hz
48.5778 	EXP 	window1: recordFrameIntervals = False
48.5781 	EXP 	window1: mouseVisible = False
51.9548 	EXP 	final_final_task: status = STARTED
51.9560 	EXP 	window1: mouseVisible = True
52.1095 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
52.1097 	EXP 	window1: mouseVisible = True
52.1602 	EXP 	Created text_14 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_14', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
52.1604 	EXP 	window1: mouseVisible = True
52.1744 	EXP 	Created text_15 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_15', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
52.6511 	EXP 	Sound sound_14 set volume 1.000
52.6513 	EXP 	window1: mouseVisible = True
52.6535 	EXP 	Created ct1_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([ 0.2706,  1.    , -0.5451]), fillColorSpace='rgb', fillRGB=array([ 0.2706,  1.    , -0.5451]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='ct1_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
52.6536 	EXP 	window1: mouseVisible = True
52.6552 	EXP 	Created ct2_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, draggable=False, fillColor=array([ 0.2706,  1.    , -0.5451]), fillColorSpace='rgb', fillRGB=array([ 0.2706,  1.    , -0.5451]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='ct2_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
52.6553 	EXP 	window1: mouseVisible = True
52.6570 	EXP 	Created ct3_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([ 0.2706,  1.    , -0.5451]), fillColorSpace='rgb', fillRGB=array([ 0.2706,  1.    , -0.5451]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='ct3_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
52.6571 	EXP 	window1: mouseVisible = True
52.6587 	EXP 	Created ct4_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([ 0.2706,  1.    , -0.5451]), fillColorSpace='rgb', fillRGB=array([ 0.2706,  1.    , -0.5451]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='ct4_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
52.6588 	EXP 	window1: mouseVisible = True
52.6604 	EXP 	Created ct5_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-6.0, draggable=False, fillColor=array([ 0.2706,  1.    , -0.5451]), fillColorSpace='rgb', fillRGB=array([ 0.2706,  1.    , -0.5451]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='ct5_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
52.6736 	EXP 	window1: mouseVisible = True
52.6745 	EXP 	window1: mouseVisible = True
52.6837 	EXP 	window1: mouseVisible = True
52.6839 	EXP 	window1: mouseVisible = True
52.6846 	EXP 	window1: mouseVisible = True
52.6855 	EXP 	window1: mouseVisible = True
52.6967 	EXP 	window1: mouseVisible = True
52.6969 	EXP 	window1: mouseVisible = True
52.6975 	EXP 	window1: mouseVisible = True
52.6981 	EXP 	window1: mouseVisible = True
52.7094 	EXP 	window1: mouseVisible = True
52.7096 	EXP 	window1: mouseVisible = True
52.7102 	EXP 	window1: mouseVisible = True
52.7107 	EXP 	window1: mouseVisible = True
52.7251 	EXP 	window1: mouseVisible = True
52.7253 	EXP 	window1: mouseVisible = True
52.7261 	EXP 	window1: mouseVisible = True
52.7266 	EXP 	window1: mouseVisible = True
52.7325 	EXP 	window1: mouseVisible = True
52.7326 	EXP 	window1: mouseVisible = True
52.7334 	EXP 	window1: mouseVisible = True
52.7342 	EXP 	window1: mouseVisible = True
52.7492 	EXP 	window1: mouseVisible = True
52.7494 	EXP 	window1: mouseVisible = True
52.7500 	EXP 	window1: mouseVisible = True
52.7507 	EXP 	window1: mouseVisible = True
52.7561 	EXP 	window1: mouseVisible = True
52.7563 	EXP 	window1: mouseVisible = True
52.7569 	EXP 	window1: mouseVisible = True
52.7574 	EXP 	window1: mouseVisible = True
52.7779 	EXP 	window1: mouseVisible = True
52.7781 	EXP 	window1: mouseVisible = True
52.7787 	EXP 	window1: mouseVisible = True
52.7792 	EXP 	window1: mouseVisible = True
52.7867 	EXP 	window1: mouseVisible = True
52.7868 	EXP 	window1: mouseVisible = True
52.7875 	EXP 	window1: mouseVisible = True
52.7880 	EXP 	window1: mouseVisible = True
52.8153 	EXP 	window1: mouseVisible = True
52.8155 	EXP 	window1: mouseVisible = True
52.8162 	EXP 	window1: mouseVisible = True
52.8169 	EXP 	window1: mouseVisible = True
52.8234 	EXP 	window1: mouseVisible = True
52.8236 	EXP 	window1: mouseVisible = True
52.8243 	EXP 	window1: mouseVisible = True
52.8249 	EXP 	window1: mouseVisible = True
52.8654 	EXP 	window1: mouseVisible = True
52.8656 	EXP 	window1: mouseVisible = True
52.8665 	EXP 	window1: mouseVisible = True
52.8672 	EXP 	window1: mouseVisible = True
52.8758 	EXP 	window1: mouseVisible = True
52.8761 	EXP 	window1: mouseVisible = True
52.8772 	EXP 	window1: mouseVisible = True
52.8781 	EXP 	window1: mouseVisible = True
52.9043 	EXP 	window1: mouseVisible = True
52.9046 	EXP 	window1: mouseVisible = True
52.9053 	EXP 	window1: mouseVisible = True
52.9059 	EXP 	window1: mouseVisible = True
52.9137 	EXP 	window1: mouseVisible = True
52.9139 	EXP 	window1: mouseVisible = True
52.9146 	EXP 	window1: mouseVisible = True
52.9152 	EXP 	window1: mouseVisible = True
52.9522 	EXP 	window1: mouseVisible = True
52.9525 	EXP 	window1: mouseVisible = True
52.9535 	EXP 	window1: mouseVisible = True
52.9542 	EXP 	window1: mouseVisible = True
52.9613 	EXP 	window1: mouseVisible = True
52.9615 	EXP 	window1: mouseVisible = True
52.9622 	EXP 	window1: mouseVisible = True
52.9629 	EXP 	window1: mouseVisible = True
53.0000 	EXP 	window1: mouseVisible = True
53.0003 	EXP 	window1: mouseVisible = True
53.0010 	EXP 	window1: mouseVisible = True
53.0018 	EXP 	window1: mouseVisible = True
53.0090 	EXP 	window1: mouseVisible = True
53.0092 	EXP 	window1: mouseVisible = True
53.0099 	EXP 	window1: mouseVisible = True
53.0104 	EXP 	window1: mouseVisible = True
53.0533 	EXP 	window1: mouseVisible = True
53.0536 	EXP 	window1: mouseVisible = True
53.0543 	EXP 	window1: mouseVisible = True
53.0548 	EXP 	window1: mouseVisible = True
53.0608 	EXP 	window1: mouseVisible = True
53.0637 	EXP 	window1: mouseVisible = True
